date_received,first_initial,last_initial,zip_suffix,postmark_date,no_postmark_month_only,no_postmark_signed_date,post_type,forwarded_from_huntington_sci,notes
5/27/2025,M,G,06,3/10/2025,FALSE,,LETTER,,
5/27/2025,N,B,47,3/12/2025,FALSE,,LETTER,,
5/27/2025,R,R,20,3/10/2025,FALSE,,LETTER,,
5/27/2025,S,I,CANADA,5/13/2025,FALSE,,LETTER,,
5/27/2025,T,H,CANADA,NULL,FALSE,,LETTER,,
5/27/2025,Y,P,05,3/10/2025,FALSE,,LETTER,,
5/27/2025,M,R,CHINA,5/8/2025,FALSE,,LETTER,,
5/27/2025,O,M,79,3/8/2025,FALSE,,LETTER,,
5/27/2025,R,L,BRAZIL,5/6/2025,FALSE,,LETTER,,
5/27/2025,S,C,74,3/10/2025,FALSE,,LETTER,,
5/27/2025,T,H,CANADA,5/17/2025,FALSE,,LETTER,,
5/27/2025,M,A,ITALY,4/2/2025,FALSE,*,LETTER,,
5/27/2025,P,N,13,5/21/2025,FALSE,,LETTER,,
5/27/2025,S,R,11,3/10/2025,FALSE,,LETTER,,
5/27/2025,T,R,24,3/11/2025,FALSE,,LETTER,,
5/27/2025,W,NULL,43,5/22/2025,FALSE,,LETTER,,
5/28/2025,A,L,49,1/10/2025,FALSE,,LETTER,,
5/28/2025,A,P,91,1/8/2025,FALSE,,LETTER,,
5/28/2025,A,D,20,1/10/2025,FALSE,,LETTER,,
5/28/2025,C,C,37,NULL,FALSE,,LETTER,,
5/28/2025,C,L,52,1/11/2025,FALSE,,LETTER,,
5/28/2025,F,K,03,1/7/2025,FALSE,*,LETTER,,
5/28/2025,J,T,10,12/26/2024,FALSE,,LETTER,,
5/28/2025,A,V,05,1/8/2025,FALSE,,LETTER,,
5/28/2025,A,C,02,1/8/2025,FALSE,,LETTER,,
5/28/2025,B,L,54,1/10/2025,FALSE,,LETTER,,
5/28/2025,C,S,24,1/10/2025,FALSE,,LETTER,,
5/28/2025,E,A,14,1/10/2025,FALSE,,LETTER,,
5/28/2025,G,C,83,1/11/2025,FALSE,,LETTER,,
5/28/2025,J,Z,21,1/8/2025,FALSE,,LETTER,,
5/28/2025,A,R,06,1/11/2025,FALSE,,LETTER,,
5/28/2025,A,J,31,1/10/2025,FALSE,,LETTER,,
5/28/2025,B,U,GERMANY,12/30/2024,FALSE,,LETTER,,
5/28/2025,C,L,28,1/8/2025,FALSE,,LETTER,,
5/28/2025,E,W,10,1/10/2025,FALSE,,LETTER,,
5/28/2025,G,M,17,1/8/2025,FALSE,,LETTER,,
5/28/2025,J,A,76,1/8/2025,FALSE,,LETTER,,
5/28/2025,A,J,52,1/11/2025,FALSE,,LETTER,,
5/28/2025,A,R,12,1/11/2025,FALSE,,LETTER,,
5/28/2025,B,A,12,1/10/2025,FALSE,,LETTER,,
5/28/2025,C,M,86,1/8/2025,FALSE,,LETTER,,
5/28/2025,E,C,86,1/8/2025,FALSE,,LETTER,,
5/28/2025,I,L,45,1/10/2025,FALSE,,LETTER,,
5/28/2025,J,C,08,1/11/2025,FALSE,,LETTER,,
5/28/2025,J,Y,CANADA,1/9/2025,FALSE,,LETTER,,
5/28/2025,L,W,40,1/8/2025,FALSE,,LETTER,,
5/28/2025,M,A,47,1/10/2025,FALSE,,LETTER,,
5/28/2025,P,G,24,1/8/2025,FALSE,,LETTER,,
5/28/2025,R,R,02,1/13/2025,FALSE,,LETTER,,
5/28/2025,S,J,CANADA,1/10/2025,FALSE,,LETTER,,
5/28/2025,T,J,03,1/10/2025,FALSE,,LETTER,,
5/28/2025,J,S,62,1/6/2025,FALSE,,LETTER,,
5/28/2025,L,L,30,NULL,FALSE,,LETTER,,
5/28/2025,M,M,40,1/11/2025,FALSE,,LETTER,,
5/28/2025,P,G,11,1/11/2025,FALSE,,LETTER,,
5/28/2025,R,D,73,1/7/2025,FALSE,,LETTER,,
5/28/2025,S,P,91,1/8/2025,FALSE,,LETTER,,
5/28/2025,V,V,22,1/8/2025,FALSE,,LETTER,,
5/28/2025,K,N,02,1/8/2025,FALSE,,LETTER,,
5/28/2025,L,S,01,1/8/2025,FALSE,,LETTER,,
5/28/2025,M,T,26,1/11/2025,FALSE,,LETTER,,
5/28/2025,R,M,47,1/11/2025,FALSE,,LETTER,,
5/28/2025,S,H,31,1/10/2025,FALSE,,LETTER,,
5/28/2025,S,J,CANADA,1/10/2025,FALSE,,LETTER,,
5/28/2025,L,H,13,1/8/2025,FALSE,,LETTER,,
5/28/2025,M,M,12,1/10/2025,FALSE,,LETTER,,
5/28/2025,O,R,12,1/11/2025,FALSE,,LETTER,,
5/28/2025,R,Z,91,1/10/2025,FALSE,,LETTER,,
5/28/2025,S,T,12,12/23/2024,FALSE,,LETTER,,
5/28/2025,S,B,96,1/4/2025,FALSE,*,LETTER,,
5/29/2025,A,H,CANADA,3/7/2025,FALSE,,LETTER,,
5/29/2025,C,B,26,3/10/2025,FALSE,,LETTER,,
5/29/2025,F,T,42,1/23/2025,FALSE,,LETTER,,
5/29/2025,J,M,18,1/21/2025,FALSE,,LETTER,,
5/29/2025,J,S,20,3/10/2025,FALSE,,LETTER,,
5/29/2025,K,D,41,3/8/2025,FALSE,,LETTER,,
5/29/2025,M,C,31,1/8/2025,FALSE,,LETTER,,
5/29/2025,P,N,61,12/24/2024,FALSE,,LETTER,,
5/29/2025,S,S,59,1/11/2025,FALSE,,LETTER,,
5/29/2025,A,M,20,3/10/2025,FALSE,,LETTER,,
5/29/2025,E,B,28,1/13/2025,FALSE,,LETTER,,
5/29/2025,G,B,GERMANY,12/23/2024,FALSE,,LETTER,,
5/29/2025,J,D,30,3/10/2025,FALSE,,LETTER,,
5/29/2025,K,F,10,1/10/2025,FALSE,,LETTER,,
5/29/2025,K,R,08,3/6/2025,FALSE,,LETTER,,
5/29/2025,M,L,33,3/6/2025,FALSE,,LETTER,,
5/29/2025,P,S,POLAND,12/31/2024,FALSE,,LETTER,,
5/29/2025,T,T,04,1/11/2025,FALSE,,LETTER,,
5/29/2025,A,Y,20,1/8/2025,FALSE,,LETTER,,
5/29/2025,E,K,18,3/10/2025,FALSE,,LETTER,,
5/29/2025,I,M,18,1/13/2025,FALSE,,LETTER,,
5/29/2025,J,S,39,3/10/2025,FALSE,,LETTER,,
5/29/2025,K,R,04,3/10/2025,FALSE,,LETTER,,
5/29/2025,K,M,13,1/21/2025,FALSE,,LETTER,,
5/29/2025,M,D,28,1/10/2025,FALSE,,LETTER,,
5/29/2025,M,A,BELGIUM,3/4/2025,FALSE,,LETTER,,
5/29/2025,Z,A,04,3/8/2025,FALSE,,LETTER,,
5/29/2025,A,L,26,1/22/2025,FALSE,,LETTER,,
5/29/2025,F,W,03,3/10/2025,FALSE,,LETTER,,
5/29/2025,J,NULL,15,3/12/2025,FALSE,,LETTER,,
5/29/2025,J,S,74,1/22/2025,FALSE,,LETTER,,
5/29/2025,K,R,08,1/11/2025,FALSE,,LETTER,,
5/29/2025,M,L,33,1/11/2025,FALSE,,LETTER,,
5/29/2025,M,A,07,3/10/2025,FALSE,,LETTER,,
5/29/2025,S,K,01,1/13/2025,FALSE,,LETTER,,
5/29/2025,Z,V,UK,1/8/2025,FALSE,,LETTER,,
5/29/2025,J,H,29,5/23/2025,FALSE,,LETTER,,
5/29/2025,S,B,04,05/00/25,FALSE,,LETTER,,
5/30/2025,A,M,48,3/10/2025,FALSE,,LETTER,,
5/30/2025,A,P,01,3/10/2025,FALSE,,LETTER,,
5/30/2025,A,B,24,1/22/2025,FALSE,,LETTER,,
5/30/2025,C,V,43,1/22/2025,FALSE,,LETTER,,
5/30/2025,H,B,38,1/23/2025,FALSE,,LETTER,,
5/30/2025,J,R,CANADA,NULL,FALSE,,LETTER,,
5/30/2025,K,T,61,3/10/2025,FALSE,,LETTER,,
5/30/2025,M,S,CANADA,1/22/2025,FALSE,,LETTER,,
5/30/2025,M,R,CANADA,1/14/2025,FALSE,,LETTER,,
5/30/2025,A,C,97,3/10/2025,FALSE,,LETTER,,
5/30/2025,A,V,PHILLIPINES,1/7/2025,FALSE,,LETTER,,
5/30/2025,B,S,27,1/22/2025,FALSE,,LETTER,,
5/30/2025,D,M,93,3/8/2025,FALSE,,LETTER,,
5/30/2025,H,R,06,1/21/2025,FALSE,,LETTER,,
5/30/2025,J,K,66,3/10/2025,FALSE,,LETTER,,
5/30/2025,K,M,75,1/25/2025,FALSE,,LETTER,,
5/30/2025,M,E,05,1/21/2025,FALSE,,LETTER,,
5/30/2025,N,S,03,3/10/2025,FALSE,,LETTER,,
5/30/2025,A,J,79,1/21/2025,FALSE,,LETTER,,
5/30/2025,A,P,24,1/21/2025,FALSE,,LETTER,,
5/30/2025,C,J,15,3/11/2025,FALSE,,LETTER,,
5/30/2025,D,P,02,1/25/2025,FALSE,,LETTER,,
5/30/2025,H,C,79,1/22/2025,FALSE,,LETTER,,
5/30/2025,J,O,65,3/6/2025,FALSE,,LETTER,,
5/30/2025,K,W,39,1/21/2025,FALSE,,LETTER,,
5/30/2025,M,M,43,1/22/2025,FALSE,,LETTER,,
5/30/2025,N,G,16,1/21/2025,FALSE,,LETTER,,
5/30/2025,A,C,AUSTRALIA,1/12/2025,FALSE,,LETTER,,
5/30/2025,A,K,61,3/10/2025,FALSE,,LETTER,,
5/30/2025,C,P,14,1/22/2025,FALSE,,LETTER,,
5/30/2025,F,S,CANADA,1/22/2025,FALSE,,LETTER,,
5/30/2025,H,R,06,1/21/2025,FALSE,,LETTER,,
5/30/2025,K,N,03,1/21/2025,FALSE,,LETTER,,
5/30/2025,L,C,FRANCE,1/14/2025,FALSE,,LETTER,,
5/30/2025,M,M,57,1/22/2025,FALSE,,LETTER,,
5/30/2025,S,T,GERMANY,1/10/2025,FALSE,,LETTER,,
5/30/2025,Y,H,QATAR,2/27/2025,FALSE,,LETTER,,
5/30/2025,Y,F,11,1/24/2025,FALSE,,LETTER,,
5/30/2025,R,M,20,3/9/2025,FALSE,*,LETTER,,
6/2/2025,A,R,15,5/16/2025,FALSE,,LETTER,,
6/2/2025,A,D,22,2/24/2025,FALSE,*,LETTER,,
6/2/2025,B,N,51,5/16/2025,FALSE,,LETTER,,
6/2/2025,D,U,05,2/28/2025,FALSE,,LETTER,,
6/2/2025,H,K,KOREA,5/27/2025,FALSE,,LETTER,,
6/2/2025,K,R,25,2/3/2025,FALSE,,LETTER,,
6/2/2025,L,M,01,1/21/2025,FALSE,,LETTER,,
6/2/2025,M,M,15,NULL,FALSE,,LETTER,,
6/2/2025,R,R,04,3/10/2025,FALSE,,LETTER,,
6/2/2025,T,H,CANADA,1/22/2025,FALSE,,LETTER,,
6/2/2025,A,L,12,5/14/2025,FALSE,,LETTER,,
6/2/2025,B,N,51,5/17/2025,FALSE,,LETTER,,
6/2/2025,C,G,64,NULL,FALSE,,LETTER,,
6/2/2025,D,M,19,5/17/2025,FALSE,,LETTER,,
6/2/2025,J,B,52,5/17/2025,FALSE,,LETTER,,
6/2/2025,K,B,CANADA,1/21/2025,FALSE,,LETTER,,
6/2/2025,L,A,77,1/21/2025,FALSE,,LETTER,,
6/2/2025,M,C,05,12/27/2024,FALSE,,LETTER,,
6/2/2025,S,L,83,5/28/2025,FALSE,,LETTER,,
6/2/2025,V,NULL,UK,1/21/2025,FALSE,,LETTER,,
6/2/2025,A,S,46,1/21/2025,FALSE,,LETTER,,
6/2/2025,B,N,51,5/17/2025,FALSE,,LETTER,,
6/2/2025,D,D,22,1/10/2025,FALSE,,LETTER,,
6/2/2025,E,A,07,5/16/2025,FALSE,,LETTER,,
6/2/2025,J,T,89,1/22/2025,FALSE,,LETTER,,
6/2/2025,K,V,CANADA,1/21/2025,FALSE,,LETTER,,
6/2/2025,L,G,69,5/17/2025,FALSE,,LETTER,,
6/2/2025,N,B,73,1/21/2025,FALSE,,LETTER,,
6/2/2025,S,L,CANADA,2/2/2025,FALSE,,LETTER,,
6/2/2025,NULL,NULL,AUSTRALIA,2/27/2025,FALSE,*,LETTER,,
6/2/2025,A,S,KOREA,1/8/2025,FALSE,,LETTER,,
6/2/2025,B,N,51,5/17/2025,FALSE,,LETTER,,
6/2/2025,D,A,27,1/16/2025,FALSE,,LETTER,,
6/2/2025,G,NULL,04,5/17/2025,FALSE,,LETTER,,
6/2/2025,J,S,GERMANY,1/2/2025,FALSE,,LETTER,,
6/2/2025,L,E,64,1/21/2025,FALSE,,LETTER,,
6/2/2025,M,S,19,5/17/2025,FALSE,,LETTER,,
6/2/2025,P,P,UK,1/9/2025,FALSE,,LETTER,,
6/2/2025,S,H,75,5/14/2025,FALSE,*,LETTER,,
6/2/2025,NULL,NULL,ANTARTICA,3/1/2025,FALSE,,LETTER,,
6/3/2025,A,H,01,5/27/2025,FALSE,,LETTER,,
6/3/2025,A,M,42,1/10/2025,FALSE,,LETTER,,
6/3/2025,B,W,26,1/10/2025,FALSE,,LETTER,,
6/3/2025,C,C,31,1/13/2025,FALSE,,LETTER,,
6/3/2025,E,A,28,1/10/2025,FALSE,,LETTER,,
6/3/2025,H,I,80,1/10/2025,FALSE,,LETTER,,
6/3/2025,J,O,23,1/11/2025,FALSE,,LETTER,,
6/3/2025,M,M,15,NULL,FALSE,,LETTER,,
6/3/2025,P,D,84,1/10/2025,FALSE,,LETTER,,
6/3/2025,S,O,33,1/13/2025,FALSE,*,LETTER,,
6/3/2025,Y,M,27,1/10/2025,FALSE,,LETTER,,
6/3/2025,A,W,26,1/13/2025,FALSE,,LETTER,,
6/3/2025,A,L,04,1/10/2025,FALSE,,LETTER,,
6/3/2025,B,I,16,1/10/2025,FALSE,,LETTER,,
6/3/2025,D,G,01,1/13/2025,FALSE,,LETTER,,
6/3/2025,E,P,01,1/10/2025,FALSE,,LETTER,,
6/3/2025,J,N,80,NULL,FALSE,,LETTER,,
6/3/2025,J,V,30,1/10/2025,FALSE,,LETTER,,
6/3/2025,M,S,58,1/13/2025,FALSE,,LETTER,,
6/3/2025,R,F,22,5/28/2025,FALSE,,LETTER,,
6/3/2025,S,C,UK,1/9/2025,FALSE,,LETTER,,
6/3/2025,Z,C,99,12/23/2024,FALSE,,LETTER,,
6/3/2025,A,M,79,1/10/2025,FALSE,,LETTER,,
6/3/2025,A,P,01,1/10/2025,FALSE,,LETTER,,
6/3/2025,B,M,77,1/10/2025,FALSE,,LETTER,,
6/3/2025,D,G,GERMANY,12/27/2024,FALSE,,LETTER,,
6/3/2025,G,D,60,1/10/2025,FALSE,,LETTER,,
6/3/2025,J,G,33,1/13/2025,FALSE,,LETTER,,
6/3/2025,K,G,66,1/13/2025,FALSE,,LETTER,,
6/3/2025,M,B,CANADA,1/5/2025,FALSE,*,LETTER,,
6/3/2025,R,G,CANADA,1/9/2025,FALSE,*,LETTER,,
6/3/2025,S,F,80,1/10/2025,FALSE,,LETTER,,
6/3/2025,A,M,08,1/10/2025,FALSE,,LETTER,,
6/3/2025,B,O,21,1/10/2025,FALSE,,LETTER,,
6/3/2025,C,C,32,1/13/2025,FALSE,,LETTER,,
6/3/2025,D,D,87,1/10/2025,FALSE,,LETTER,,
6/3/2025,H,R,15,12/24/2024,FALSE,,LETTER,,
6/3/2025,J,H,26,1/10/2025,FALSE,,LETTER,,
6/3/2025,K,K,59,NULL,FALSE,,LETTER,,
6/3/2025,M,R,01,12/23/2024,FALSE,,LETTER,,
6/3/2025,R,K,26,1/10/2025,FALSE,,LETTER,,
6/3/2025,S,L,CANADA,1/6/2025,FALSE,,LETTER,,
6/4/2025,A,D,67,12/27/2024,FALSE,,LETTER,,
6/4/2025,A,P,17,1/11/2025,FALSE,,LETTER,,
6/4/2025,B,L,22,12/27/2024,FALSE,,LETTER,,
6/4/2025,C,S,06,1/10/2025,FALSE,,LETTER,,
6/4/2025,D,P,88,12/27/2024,FALSE,,LETTER,,
6/4/2025,I,C,01,1/10/2025,FALSE,,LETTER,,
6/4/2025,A,L,71,12/27/2024,FALSE,,LETTER,,
6/4/2025,A,M,05,1/10/2025,FALSE,,LETTER,,
6/4/2025,B,C,60,1/9/2025,FALSE,,LETTER,,
6/4/2025,C,O,70,1/6/2025,FALSE,,LETTER,,
6/4/2025,E,H,92,1/11/2025,FALSE,,LETTER,,
6/4/2025,J,C,02,1/11/2025,FALSE,,LETTER,,
6/4/2025,A,R,35,1/10/2025,FALSE,,LETTER,,
6/4/2025,A,O,38,1/10/2025,FALSE,,LETTER,,
6/4/2025,B,T,36,12/21/2024,FALSE,*,LETTER,,
6/4/2025,D,L,38,5/31/2025,FALSE,,LETTER,,
6/4/2025,E,C,71,1/11/2025,FALSE,,LETTER,,
6/4/2025,J,Y,30,1/11/2025,FALSE,,LETTER,,
6/4/2025,A,A,57,1/10/2025,FALSE,,LETTER,,
6/4/2025,A,R,54,1/3/2025,FALSE,,LETTER,,
6/4/2025,B,W,15,1/11/2025,FALSE,,LETTER,,
6/4/2025,D,M,90,1/10/2025,FALSE,,LETTER,,
6/4/2025,H,E,15,1/6/2025,FALSE,,LETTER,,
6/4/2025,J,H,63,12/24/2024,FALSE,,LETTER,,
6/4/2025,J,W,36,12/23/2024,FALSE,,LETTER,,
6/4/2025,K,S,07,1/10/2025,FALSE,,LETTER,,
6/4/2025,M,J,01,12/27/2024,FALSE,,LETTER,,
6/4/2025,N,A,06,1/11/2025,FALSE,,LETTER,,
6/4/2025,Q,G,11,1/13/2025,FALSE,,LETTER,,
6/4/2025,R,H,FINLAND,12/27/2024,FALSE,*,LETTER,,
6/4/2025,K,C,68,1/11/2025,FALSE,,LETTER,,
6/4/2025,L,B,83,1/10/2025,FALSE,,LETTER,,
6/4/2025,M,N,56,1/10/2025,FALSE,,LETTER,,
6/4/2025,P,F,78,12/23/2024,FALSE,,LETTER,,
6/4/2025,R,N,56,1/10/2025,FALSE,,LETTER,,
6/4/2025,S,S,35,12/26/2024,FALSE,,LETTER,,
6/4/2025,K,W,68,1/11/2025,FALSE,,LETTER,,
6/4/2025,L,S,BRAZIL,5/21/2025,FALSE,,LETTER,,
6/4/2025,M,B,73,1/4/2025,FALSE,,LETTER,,
6/4/2025,P,W,49,12/23/2024,FALSE,,LETTER,,
6/4/2025,R,M,15,1/10/2025,FALSE,,LETTER,,
6/4/2025,S,M,91,1/10/2025,FALSE,,LETTER,,
6/4/2025,K,R,23,12/24/2024,FALSE,,LETTER,,
6/4/2025,M,M,65,1/6/2025,FALSE,,LETTER,,
6/4/2025,M,M,40,1/6/2025,FALSE,,LETTER,,
6/4/2025,P,W,49,1/8/2025,FALSE,,LETTER,,
6/4/2025,R,B,49,1/11/2025,FALSE,,LETTER,,
6/4/2025,S,L,07,12/23/2024,FALSE,,LETTER,,
6/4/2025,V,S,12,12/27/2024,FALSE,,LETTER,,
6/5/2025,A,E,63,1/13/2025,FALSE,,LETTER,,
6/5/2025,K,P,31,NULL,FALSE,,LETTER,,
6/5/2025,M,C,32,12/30/2024,FALSE,,LETTER,,
6/5/2025,R,M,05,1/7/2025,FALSE,,LETTER,,
6/5/2025,S,B,UK,1/10/2025,FALSE,,LETTER,,
6/5/2025,A,A,31,1/13/2025,FALSE,,LETTER,,
6/5/2025,E,M,93,1/13/2025,FALSE,,LETTER,,
6/5/2025,K,E,04,1/13/2025,FALSE,,LETTER,,
6/5/2025,N,C,79,1/17/2025,FALSE,,LETTER,,
6/5/2025,S,H,31,1/13/2025,FALSE,,LETTER,,
6/5/2025,T,F,41,1/13/2025,FALSE,,LETTER,,
6/5/2025,B,B,SWITZERLAND,1/8/2025,FALSE,,LETTER,,
6/5/2025,I,O,UK,1/3/2025,FALSE,,LETTER,,
6/5/2025,L,P,31,1/13/2025,FALSE,,LETTER,,
6/5/2025,O,C,31,1/13/2025,FALSE,,LETTER,,
6/5/2025,S,E,56,1/7/2025,FALSE,,LETTER,,
6/5/2025,Q,NULL,TAIPEI,1/2/2025,FALSE,,LETTER,,
6/5/2025,C,L,92,1/11/2025,FALSE,,LETTER,,
6/5/2025,J,B,03,NULL,FALSE,,LETTER,,
6/5/2025,M,H,NORWAY,1/9/2025,FALSE,,LETTER,,
6/5/2025,R,M,31,1/13/2025,FALSE,,LETTER,,
6/5/2025,S,S,31,1/13/2025,FALSE,,LETTER,,
6/6/2025,A,R,22,1/14/2025,FALSE,,LETTER,,
6/6/2025,A,L,50,1/10/2025,FALSE,,LETTER,,
6/6/2025,A,B,25,1/14/2025,FALSE,,LETTER,,
6/6/2025,C,B,80,1/14/2025,FALSE,,LETTER,,
6/6/2025,D,K,85,1/10/2025,FALSE,,LETTER,,
6/6/2025,E,G,40,1/14/2025,FALSE,*,LETTER,,
6/6/2025,G,K,02,1/6/2025,FALSE,,LETTER,,
6/6/2025,J,A,07,1/14/2025,FALSE,,LETTER,,
6/6/2025,K,A,75,1/10/2025,FALSE,,LETTER,,
6/6/2025,A,C,78,12/24/2024,FALSE,,LETTER,,
6/6/2025,A,C,ALBANIA,1/1/2025,FALSE,,LETTER,,
6/6/2025,A,L,71,1/14/2025,FALSE,,LETTER,,
6/6/2025,C,L,91,1/1/2025,FALSE,,LETTER,,
6/6/2025,D,H,35,1/13/2025,FALSE,*,LETTER,,
6/6/2025,E,C,32,NULL,FALSE,,LETTER,,
6/6/2025,G,L,05,1/13/2025,FALSE,,LETTER,,
6/6/2025,J,E,62,1/13/2025,FALSE,,LETTER,,
6/6/2025,K,H,19,1/13/2025,FALSE,,LETTER,,
6/6/2025,A,R,14,1/13/2025,FALSE,,LETTER,,
6/6/2025,A,C,02,1/8/2025,FALSE,,LETTER,,
6/6/2025,A,S,05,1/7/2025,FALSE,*,LETTER,,
6/6/2025,C,D,07,1/10/2025,FALSE,,LETTER,,
6/6/2025,E,G,10,NULL,FALSE,,LETTER,,
6/6/2025,G,D,03,1/13/2025,FALSE,,LETTER,,
6/6/2025,I,G,44,1/10/2025,FALSE,,LETTER,,
6/6/2025,J,P,35,1/8/2025,FALSE,,LETTER,,
6/6/2025,K,H,91,12/26/2024,FALSE,,LETTER,,
6/6/2025,A,S,IRELAND,1/10/2025,FALSE,,LETTER,,
6/6/2025,A,J,22,1/13/2025,FALSE,,LETTER,,
6/6/2025,A,NULL,NULL,1/14/2025,FALSE,,LETTER,,
6/6/2025,D,M,11,1/11/2025,FALSE,,LETTER,,
6/6/2025,E,A,03,12/24/2024,FALSE,,LETTER,,
6/6/2025,G,S,20,1/11/2025,FALSE,,LETTER,,
6/6/2025,J,U,17,1/11/2025,FALSE,,LETTER,,
6/6/2025,J,R,66,1/13/2025,FALSE,,LETTER,,
6/6/2025,K,B,23,1/11/2025,FALSE,,LETTER,,
6/6/2025,L,S,86,1/11/2025,FALSE,,LETTER,,
6/6/2025,M,M,20,1/11/2025,FALSE,,LETTER,,
6/6/2025,N,A,12,1/13/2025,FALSE,,LETTER,,
6/6/2025,S,S,17,1/13/2025,FALSE,,LETTER,,
6/6/2025,S,H,43,1/13/2025,FALSE,,LETTER,,
6/6/2025,Z,R,41,1/11/2025,FALSE,,LETTER,,
6/6/2025,M,C,25,1/6/2025,FALSE,*,LETTER,,
6/6/2025,M,J,UK,1/10/2025,FALSE,,LETTER,,
6/6/2025,N,S,21,12/26/2024,FALSE,,LETTER,,
6/6/2025,S,S,24,1/13/2025,FALSE,,LETTER,,
6/6/2025,S,S,82,1/8/2025,FALSE,*,LETTER,,
6/6/2025,M,W,36,1/10/2025,FALSE,,LETTER,,
6/6/2025,M,B,83,1/11/2025,FALSE,,LETTER,,
6/6/2025,O,M,08,1/14/2025,FALSE,,LETTER,,
6/6/2025,S,B,04,1/8/2025,FALSE,,LETTER,,
6/6/2025,T,C,01,1/13/2025,FALSE,,LETTER,,
6/6/2025,N,W,75,1/13/2025,FALSE,,LETTER,,
6/6/2025,S,K,78,1/11/2025,FALSE,,LETTER,,
6/6/2025,Y,D,16,1/10/2025,FALSE,,LETTER,,
6/6/2025,R,C,03,1/13/2025,FALSE,,LETTER,,
